no,x_경도,y_위도,종명,종명_code,고도_meter
639,126.984425,35.1491361,털조장나무,E,435
640,126.984425,35.1491361,털조장나무,E,436
641,126.9843194,35.149175,털조장나무,E,436
642,126.9843,35.1491667,털조장나무,E,436
643,126.9823083,35.1552444,털조장나무,E,436
644,126.9844389,35.1490417,털조장나무,E,437
645,126.9843167,35.1491722,털조장나무,E,437
646,126.9700278,35.1202333,털조장나무,E,438
647,126.9700111,35.1202222,털조장나무,E,438
648,126.9842778,35.1492639,털조장나무,E,439
649,126.9842972,35.1491639,털조장나무,E,441
650,126.9843333,35.1491278,털조장나무,E,443
651,126.9808306,35.1564778,털조장나무,E,443
652,126.9848056,35.1491083,털조장나무,E,444
653,126.9931167,35.13984167,털조장나무,E,444
654,126.9931167,35.13984167,털조장나무,E,444
655,126.9844333,35.1491194,털조장나무,E,448
656,126.9943444,35.13893611,털조장나무,E,450
657,126.9842944,35.1491556,털조장나무,E,451
658,126.9823028,35.1553417,털조장나무,E,452
659,126.9823,35.1553361,털조장나무,E,452
660,126.9942667,35.13894444,털조장나무,E,455
661,126.9844389,35.1491056,털조장나무,E,457
662,126.9840278,35.1489944,털조장나무,E,457
663,126.984,35.149075,털조장나무,E,465
664,126.9837028,35.1489222,털조장나무,E,466
